Date,Name,Symbol,Open,High,Low,Close,Adj Close,Volume
01-08-2019,S&P/NZX 50 INDEX GROSS,NZ50,10857.75,10862.89,10811.97,10860.82,10860.82,21304800
01-08-2019,S&P/TSX Composite index,GSPTSE,16389.2,16505.9,16362.2,16377,16377,304393300
01-08-2019,Nikkei 225,N225,21361.58,21556.69,21288.9,21540.99,21540.99,75700000
01-08-2019,Shenzhen Index,399001.SZ,9278.83,9327.94,9223.31,9268.05,9268.05,83100
01-08-2019,S&P/ASX 200,AXJO,6812.6,6812.6,6780.6,6788.9,6788.9,584000
01-08-2019,TA-125,TA125.TA,1508.32,1521.47,1504.68,1518.43,1518.43,242860900
01-08-2019,DAX PERFORMANCE-INDEX,GDAXI,12134.71,12254.03,12129.33,12253.15,12253.15,87758900
31-07-2019,Cboe UK 100,BUK100P,765.8,766.03,757.63,760.05,760.05,-
31-07-2019,Dow Jones Industrial Average,DJI,27244.67,27281.65,26719.6,26864.27,26864.27,385150000
31-07-2019,Top 40 USD Net TRI Index,JN0U.JO,3891.01,3891.89,3845.82,3852.57,3852.57,-
31-07-2019,S&P BSE SENSEX,BSESN,37257.55,37576.37,37128.26,37481.12,37481.12,27200
31-07-2019,IPC MEXICO,MXX,41085.86,41098.25,40540.97,40863.09,40863.09,224795200
31-07-2019,IBOVESPA,BVSP,102946,103129,100950,101812,101812,5072900
31-07-2019,S&P/NZX 50 INDEX GROSS,NZ50,10878.95,10922.98,10857.75,10857.75,10857.75,31613500
31-07-2019,ALL ORDINARIES,AORD,6928.3,6928.3,6896.7,6896.7,6896.7,1014396600
31-07-2019,TSEC weighted index,TWII,10824.15,10835.8,10754.07,10823.81,10823.81,2427500
31-07-2019,NASDAQ Composite,IXIC,8290.8,8299.83,8110.02,8175.42,8175.42,2679230000
31-07-2019,S&P 500,GSPC,3016.22,3017.4,2958.08,2980.38,2980.38,4626330000
31-07-2019,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
31-07-2019,CBOE Volatility Index,VIX,13.83,16.55,13.46,16.12,16.12,-
31-07-2019,NYSE COMPOSITE,NYA,13187.21,13196.85,12979.37,13066.6,13066.6,4626330000
31-07-2019,Russell 2000,RUT,1586.76,1599.4,1568.4,1574.61,1574.61,4626330000
31-07-2019,Euronext 100 Index,N100,1079.29,1083.8,1077.88,1081.09,1081.09,191663200
31-07-2019,BEL 20,BFX,3690.38,3708.06,3687.52,3701.43,3701.43,21482600
31-07-2019,Shenzhen Index,399001.SZ,9374.44,9374.44,9318.59,9326.61,9326.61,82200
31-07-2019,KOSPI Composite Index,KS11,2036.46,2041.16,2010.95,2024.55,2024.55,589400
31-07-2019,SSE Composite Index,000001.SS,2944.4,2944.4,2926.49,2932.51,2932.51,136900
31-07-2019,MERVAL,MERV,42463.2,42722.3,41804.6,42057.8,42057.8,-
31-07-2019,DAX PERFORMANCE-INDEX,GDAXI,12149.09,12226.49,12139.03,12189.04,12189.04,91199000
31-07-2019,ESTX 50 PR.EUR,STOXX50E,3464.69,3477.35,3458.11,3466.85,3466.85,36672600
31-07-2019,IDX COMPOSITE,JKSE,6362.11,6390.5,6349,6390.5,6390.5,114214500
31-07-2019,NYSE AMEX COMPOSITE INDEX,XAX,2562.17,2571.49,2531.28,2539.64,2539.64,-
31-07-2019,Nikkei 225,N225,21526.38,21589.11,21476.07,21521.53,21521.53,76500000
31-07-2019,HANG SENG INDEX,HSI,27931.28,27939.72,27701.44,27777.75,27777.75,1287084400
31-07-2019,S&P/ASX 200,AXJO,6845.1,6845.1,6812.6,6812.6,6812.6,760100
31-07-2019,MOEX Russia Index,IMOEX.ME,2737.8,2750.06,2723.54,2739.5,2739.5,-
31-07-2019,TA-125,TA125.TA,1505.15,1513.95,1505.08,1513.53,1513.53,57574000
31-07-2019,S&P/TSX Composite index,GSPTSE,16447.3,16470.5,16282.1,16406.6,16406.6,265480700
31-07-2019,CAC 40,FCHI,5511.51,5538.59,5503.13,5518.9,5518.9,84213800
30-07-2019,TA-125,TA125.TA,1504.83,1505.71,1494.24,1500.13,1500.13,66465700
30-07-2019,IDX COMPOSITE,JKSE,6317.57,6377,6317.04,6377,6377,127506100
30-07-2019,NYSE AMEX COMPOSITE INDEX,XAX,2543.11,2560.55,2531.14,2556.01,2556.01,-
30-07-2019,CBOE Volatility Index,VIX,12.87,14.18,12.87,13.94,13.94,-
30-07-2019,Dow Jones Industrial Average,DJI,27145.39,27224.36,27069.86,27198.02,27198.02,293250000
30-07-2019,BEL 20,BFX,3738.07,3738.07,3661.65,3673.09,3673.09,24650700
30-07-2019,DAX PERFORMANCE-INDEX,GDAXI,12398.24,12404.51,12115.28,12147.24,12147.24,114710200
30-07-2019,Top 40 USD Net TRI Index,JN0U.JO,3934.38,3940.98,3870.11,3881.48,3881.48,-
30-07-2019,S&P/ASX 200,AXJO,6825.8,6875.5,6825.8,6845.1,6845.1,601500
30-07-2019,ESTX 50 PR.EUR,STOXX50E,3523.97,3526.53,3455.13,3462.85,3462.85,44462900
30-07-2019,S&P/NZX 50 INDEX GROSS,NZ50,10851.36,10903.56,10843.65,10878.95,10878.95,23286700
30-07-2019,S&P 500,GSPC,3007.66,3017.19,3000.94,3013.18,3013.18,3632770000
30-07-2019,S&P/TSX Composite index,GSPTSE,16433.5,16473.9,16418.5,16466.1,16466.1,181417800
30-07-2019,SSE Composite Index,000001.SS,2946.26,2965.63,2946.26,2952.34,2952.34,143900
30-07-2019,MOEX Russia Index,IMOEX.ME,2730.38,2735.21,2714.01,2734.68,2734.68,-
30-07-2019,KOSPI Composite Index,KS11,2035.32,2044.59,2032.61,2038.68,2038.68,547000
30-07-2019,S&P BSE SENSEX,BSESN,37735.54,37950.21,37359.03,37397.24,37397.24,22800
30-07-2019,IPC MEXICO,MXX,41238.1,41248.56,40862.93,41159.27,41159.27,103670700
30-07-2019,CAC 40,FCHI,5610.73,5611,5496.77,5511.07,5511.07,87362100
30-07-2019,HANG SENG INDEX,HSI,28059.82,28274.65,28059.82,28146.5,28146.5,1147561000
30-07-2019,Cboe UK 100,BUK100P,769.96,772.46,764.43,765.8,765.8,-
30-07-2019,ALL ORDINARIES,AORD,6911.4,6958.7,6911.4,6928.3,6928.3,841078800
30-07-2019,NASDAQ Composite,IXIC,8231.77,8295.46,8228.02,8273.61,8273.61,1893610000
30-07-2019,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
30-07-2019,NYSE COMPOSITE,NYA,13222.76,13222.76,13128.15,13187.21,13187.21,3632770000
30-07-2019,MERVAL,MERV,42785.5,42836.8,42418,42463.2,42463.2,-
30-07-2019,Nikkei 225,N225,21681.82,21792.98,21665.86,21709.31,21709.31,54500000
30-07-2019,Russell 2000,RUT,1567.65,1586.32,1557.97,1585.6,1585.6,3632770000
30-07-2019,Euronext 100 Index,N100,1096.63,1096.63,1077.84,1080.42,1080.42,196856600
30-07-2019,TSEC weighted index,TWII,10909.98,10927.16,10827.74,10830.9,10830.9,2415700
30-07-2019,IBOVESPA,BVSP,103483,103555,102596,102933,102933,4060500
30-07-2019,Shenzhen Index,399001.SZ,9362.23,9469.08,9362.23,9399.1,9399.1,100300
29-07-2019,Nikkei 225,N225,21627.55,21652.95,21518.7,21616.8,21616.8,47000000
29-07-2019,IPC MEXICO,MXX,40644.99,41394.44,40644.99,41276.67,41276.67,121563600
29-07-2019,DAX PERFORMANCE-INDEX,GDAXI,12398.29,12473.97,12387.58,12417.47,12417.47,64309600
29-07-2019,TA-125,TA125.TA,1508.82,1510.64,1503.14,1504.15,1504.15,45069500
29-07-2019,KOSPI Composite Index,KS11,2059.13,2063.13,2025.01,2029.48,2029.48,608700
29-07-2019,SSE Composite Index,000001.SS,2943.92,2948.47,2932.98,2941.01,2941.01,124200
29-07-2019,S&P/ASX 200,AXJO,6793.4,6834.4,6793.4,6825.8,6825.8,532500
29-07-2019,MERVAL,MERV,41983.7,43070,41743.2,42785.5,42785.5,-
29-07-2019,MOEX Russia Index,IMOEX.ME,2715.74,2732.86,2714.44,2728.27,2728.27,-
29-07-2019,Top 40 USD Net TRI Index,JN0U.JO,3873.63,3940.21,3872.07,3932.08,3932.08,-
29-07-2019,HANG SENG INDEX,HSI,28262.8,28302.66,27945.41,28106.41,28106.41,1563572300
29-07-2019,ALL ORDINARIES,AORD,6879.3,6919.7,6879.3,6911.4,6911.4,722248700
29-07-2019,IBOVESPA,BVSP,102817,103483,102461,103483,103483,3559900
29-07-2019,Shenzhen Index,399001.SZ,9350.21,9376.42,9310.63,9354.28,9354.28,85500
29-07-2019,BEL 20,BFX,3730.18,3750.61,3725.83,3735.36,3735.36,14010600
29-07-2019,Dow Jones Industrial Average,DJI,27192.24,27275.85,27178.06,27221.35,27221.35,250850000
29-07-2019,IDX COMPOSITE,JKSE,6336.85,6349.37,6283.6,6299.04,6299.04,126988300
29-07-2019,CBOE Volatility Index,VIX,12.15,13.17,12.15,12.83,12.83,-
29-07-2019,NYSE COMPOSITE,NYA,13235.49,13249.04,13212.8,13222.61,13222.61,3224490000
29-07-2019,NYSE AMEX COMPOSITE INDEX,XAX,2540.27,2548.59,2528.72,2543.11,2543.11,-
29-07-2019,S&P/NZX 50 INDEX GROSS,NZ50,10807.61,10869.23,10802.14,10851.36,10851.36,17476100
29-07-2019,S&P 500,GSPC,3024.47,3025.61,3014.3,3020.97,3020.97,3224490000
29-07-2019,S&P BSE SENSEX,BSESN,38043.22,38043.22,37519.16,37686.37,37686.37,21100
29-07-2019,NASDAQ Composite,IXIC,8325.1,8325.28,8247.37,8293.33,8293.33,1882980000
29-07-2019,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
29-07-2019,S&P/TSX Composite index,GSPTSE,16549.4,16549.4,16476.3,16492.2,16492.2,184840900
29-07-2019,TSEC weighted index,TWII,10872.63,10905.74,10863.33,10885.73,10885.73,2149500
29-07-2019,Cboe UK 100,BUK100P,755.22,771.19,755.22,769.95,769.95,-
29-07-2019,Euronext 100 Index,N100,1094.14,1099.75,1093.18,1095.44,1095.44,159838200
29-07-2019,ESTX 50 PR.EUR,STOXX50E,3522.36,3539.94,3517.12,3523.58,3523.58,23964200
29-07-2019,Russell 2000,RUT,1578.9,1580.02,1565.63,1569.03,1569.03,3224490000
29-07-2019,CAC 40,FCHI,5598.65,5624.34,5590.82,5601.1,5601.1,59297700
28-07-2019,TA-125,TA125.TA,1503.13,1510.84,1502.92,1509.73,1509.73,27575000
26-07-2019,TSEC weighted index,TWII,10898.25,10907.44,10879.24,10891.98,10891.98,2243400
26-07-2019,DAX PERFORMANCE-INDEX,GDAXI,12363.86,12428.05,12356.15,12419.9,12419.9,71108800
26-07-2019,IBOVESPA,BVSP,102654,103209,102196,102819,102819,5141400
26-07-2019,ALL ORDINARIES,AORD,6901.9,6901.9,6863.9,6879.3,6879.3,978786300
26-07-2019,Cboe UK 100,BUK100P,749.96,755.24,748.84,755.22,755.22,-
26-07-2019,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
26-07-2019,NYSE COMPOSITE,NYA,13169.29,13244.05,13169.29,13235.5,13235.5,3260170000
26-07-2019,IPC MEXICO,MXX,40932.41,41150.34,40625.56,40673.78,40673.78,140916800
26-07-2019,MERVAL,MERV,39884.4,42105.7,39884.4,41983.7,41983.7,-
26-07-2019,Russell 2000,RUT,1561.93,1581.53,1561.93,1578.97,1578.97,3260170000
26-07-2019,Dow Jones Industrial Average,DJI,27166,27213.7,27123.25,27192.45,27192.45,233650000
26-07-2019,MOEX Russia Index,IMOEX.ME,2697.21,2733.32,2694.84,2715.68,2715.68,-
26-07-2019,NASDAQ Composite,IXIC,8294.3,8339.64,8291.12,8330.21,8330.21,1975110000
26-07-2019,CBOE Volatility Index,VIX,12.58,12.72,12.01,12.16,12.16,-
26-07-2019,HANG SENG INDEX,HSI,28406.07,28487.64,28338.3,28397.74,28397.74,1320699900
26-07-2019,S&P 500,GSPC,3013.25,3027.98,3012.59,3025.86,3025.86,3260170000
26-07-2019,IDX COMPOSITE,JKSE,6379.2,6385.59,6314.41,6325.24,6325.24,122282900
26-07-2019,Shenzhen Index,399001.SZ,9310.65,9363.27,9294.61,9349,9349,81700
26-07-2019,Nikkei 225,N225,21700.2,21709.74,21590.66,21658.15,21658.15,47600000
26-07-2019,SSE Composite Index,000001.SS,2928.06,2948.33,2924.45,2944.54,2944.54,135100
26-07-2019,ESTX 50 PR.EUR,STOXX50E,3511.16,3526.99,3506.49,3524.47,3524.47,30732900
26-07-2019,BEL 20,BFX,3743.81,3749.52,3725.81,3735.95,3735.95,18279700
26-07-2019,S&P/NZX 50 INDEX GROSS,NZ50,10898.28,10898.28,10807.61,10807.61,10807.61,20004600
26-07-2019,Top 40 USD Net TRI Index,JN0U.JO,3938.22,3938.87,3883.49,3884.53,3884.53,-
26-07-2019,KOSPI Composite Index,KS11,2063.35,2068.16,2054.64,2066.26,2066.26,589100
26-07-2019,NYSE AMEX COMPOSITE INDEX,XAX,2559.13,2565.39,2548.07,2548.31,2548.31,-
26-07-2019,Euronext 100 Index,N100,1091.32,1098.31,1090.82,1097.82,1097.82,180064200
26-07-2019,S&P/ASX 200,AXJO,6818,6818,6779.5,6793.4,6793.4,664400
26-07-2019,S&P BSE SENSEX,BSESN,37831.18,37978.07,37690.47,37882.79,37882.79,24100
26-07-2019,CAC 40,FCHI,5572.72,5614.25,5568.83,5610.05,5610.05,71726800
26-07-2019,S&P/TSX Composite index,GSPTSE,16532.8,16556.5,16521.9,16531,16531,167192900
25-07-2019,IDX COMPOSITE,JKSE,6392.39,6412.71,6386.29,6401.37,6401.37,124582800
25-07-2019,CBOE Volatility Index,VIX,12.24,13.54,11.69,12.74,12.74,-
25-07-2019,BEL 20,BFX,3746.29,3786.17,3715.1,3735.16,3735.16,36817800
25-07-2019,ESTX 50 PR.EUR,STOXX50E,3538.27,3573.57,3491.77,3510.15,3510.15,50510700
25-07-2019,NYSE AMEX COMPOSITE INDEX,XAX,2592.46,2599.9,2541.34,2547.29,2547.29,-
25-07-2019,HANG SENG INDEX,HSI,28575.49,28628.51,28517.01,28594.3,28594.3,974264600
25-07-2019,Cboe UK 100,BUK100P,750.68,754.18,746.22,749.95,749.95,-
25-07-2019,IPC MEXICO,MXX,41126.83,41163.73,40785.92,40933.43,40933.43,157339600
25-07-2019,Euronext 100 Index,N100,1102.15,1108.48,1087.06,1092.21,1092.21,248009200
25-07-2019,DAX PERFORMANCE-INDEX,GDAXI,12576.02,12599.93,12299.1,12362.1,12362.1,115937000
25-07-2019,S&P BSE SENSEX,BSESN,37935.02,38169.87,37775.51,37830.98,37830.98,18000
25-07-2019,Russell 2000,RUT,1580.21,1580.21,1560.65,1561.45,1561.45,3657050000
25-07-2019,NASDAQ Composite,IXIC,8294.68,8295.95,8233.4,8238.54,8238.54,2058090000
25-07-2019,MERVAL,MERV,39784.9,40053.5,39425.5,39884.4,39884.4,-
25-07-2019,ALL ORDINARIES,AORD,6862.4,6901.9,6857.5,6901.9,6901.9,991586400
25-07-2019,Dow Jones Industrial Average,DJI,27247.39,27298.43,27062.48,27140.98,27140.98,241420000
25-07-2019,IBOVESPA,BVSP,102991,103464,102390,102655,102655,5804700
25-07-2019,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
25-07-2019,S&P/TSX Composite index,GSPTSE,16613.1,16613.1,16458.4,16488.2,16488.2,209506500
25-07-2019,NYSE COMPOSITE,NYA,13234.93,13234.93,13146.65,13169.29,13169.29,3657050000
25-07-2019,TA-125,TA125.TA,1510.05,1510.05,1493.17,1498.45,1498.45,106738300
25-07-2019,TSEC weighted index,TWII,10892.25,10945.92,10879.4,10941.41,10941.41,2543700
25-07-2019,Shenzhen Index,399001.SZ,9265.31,9344.82,9247.97,9344.82,9344.82,99000
25-07-2019,S&P/ASX 200,AXJO,6776.7,6818,6771.1,6818,6818,681700
25-07-2019,SSE Composite Index,000001.SS,2923.19,2937.36,2916.15,2937.36,2937.36,141300
25-07-2019,Nikkei 225,N225,21715.95,21823.07,21715.69,21756.55,21756.55,46900000
25-07-2019,CAC 40,FCHI,5646.73,5672.77,5549.66,5578.05,5578.05,106354900
25-07-2019,Top 40 USD Net TRI Index,JN0U.JO,3998.49,4038.38,3915.99,3950.62,3950.62,-
25-07-2019,S&P/NZX 50 INDEX GROSS,NZ50,10812.54,10898.28,10812.04,10898.28,10898.28,23876300
25-07-2019,KOSPI Composite Index,KS11,2085.67,2088.81,2061.08,2074.48,2074.48,598600
25-07-2019,MOEX Russia Index,IMOEX.ME,2679.38,2723.44,2665.21,2701.02,2701.02,-
25-07-2019,S&P 500,GSPC,3016.26,3016.31,2997.24,3003.67,3003.67,3657050000
24-07-2019,ESTX 50 PR.EUR,STOXX50E,3533.3,3537.71,3520.84,3532.9,3532.9,27857100
24-07-2019,IDX COMPOSITE,JKSE,6413.32,6419.22,6380.01,6384.99,6384.99,149335200
24-07-2019,Dow Jones Industrial Average,DJI,27262.24,27291.04,27191.12,27269.97,27269.97,244320000
24-07-2019,IPC MEXICO,MXX,40957.97,41302.87,40917.94,41167.74,41167.74,143648100
24-07-2019,Euronext 100 Index,N100,1096.22,1097.81,1090.95,1095.49,1095.49,176228900
24-07-2019,S&P BSE SENSEX,BSESN,37990.23,38102.84,37708.41,37847.65,37847.65,16600
24-07-2019,NYSE COMPOSITE,NYA,13172.55,13235.6,13161.74,13234.93,13234.93,3433220000
24-07-2019,Shenzhen Index,399001.SZ,9203.23,9312.67,9203.23,9266.3,9266.3,93600
24-07-2019,DAX PERFORMANCE-INDEX,GDAXI,12510.52,12550.34,12476.55,12522.89,12522.89,93206200
24-07-2019,TA-125,TA125.TA,1484.84,1499.97,1483.82,1499.37,1499.37,59325400
24-07-2019,NASDAQ Composite,IXIC,8227.36,8321.81,8226.5,8321.5,8321.5,1953670000
24-07-2019,TSEC weighted index,TWII,10969.74,10976.46,10912.92,10935.76,10935.76,2400800
24-07-2019,S&P/ASX 200,AXJO,6724.6,6783.3,6724.6,6776.7,6776.7,630000
24-07-2019,Cboe UK 100,BUK100P,756.96,757.03,748.02,750.96,750.96,-
24-07-2019,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
24-07-2019,Nikkei 225,N225,21726.98,21744.88,21677.71,21709.57,21709.57,51100000
24-07-2019,S&P 500,GSPC,2998.77,3019.59,2996.82,3019.56,3019.56,3433220000
24-07-2019,NYSE AMEX COMPOSITE INDEX,XAX,2559.94,2594.54,2559.94,2592.46,2592.46,-
24-07-2019,HANG SENG INDEX,HSI,28578.14,28764.5,28515.92,28524.04,28524.04,1075821900
24-07-2019,ALL ORDINARIES,AORD,6812.5,6869.7,6812.5,6862.4,6862.4,884441300
24-07-2019,S&P/NZX 50 INDEX GROSS,NZ50,10867.25,10892.01,10805.16,10812.54,10812.54,20541700
24-07-2019,Top 40 USD Net TRI Index,JN0U.JO,4042.33,4046.66,3985.18,3998.59,3998.59,-
24-07-2019,MOEX Russia Index,IMOEX.ME,2706.73,2708.5,2677.35,2682.91,2682.91,-
24-07-2019,CAC 40,FCHI,5617.86,5627.08,5583.14,5605.87,5605.87,68914100
24-07-2019,S&P/TSX Composite index,GSPTSE,16536.1,16623.9,16530.9,16611.8,16611.8,171778800
24-07-2019,CBOE Volatility Index,VIX,12.8,13.1,11.98,12.07,12.07,-
24-07-2019,BEL 20,BFX,3728.76,3743.03,3717.47,3726.47,3726.47,15800900
24-07-2019,MERVAL,MERV,39203.9,39947.4,39203.9,39784.9,39784.9,-
24-07-2019,IBOVESPA,BVSP,103707,104570,103707,104120,104120,4872700
24-07-2019,KOSPI Composite Index,KS11,2097.16,2105.68,2080.66,2082.3,2082.3,851400
24-07-2019,SSE Composite Index,000001.SS,2907.93,2936.45,2907.79,2923.28,2923.28,150500
24-07-2019,Russell 2000,RUT,1554.09,1581.63,1550.57,1580.42,1580.42,3433220000
23-07-2019,TA-125,TA125.TA,1471.79,1483.62,1468.98,1483.45,1483.45,51615500
23-07-2019,Nikkei 225,N225,21425.44,21686.53,21411.93,21620.88,21620.88,48100000
23-07-2019,NASDAQ Composite,IXIC,8242.5,8251.83,8193.89,8251.4,8251.4,1845050000
23-07-2019,S&P/ASX 200,AXJO,6691.2,6730.7,6688.8,6724.6,6724.6,643300
23-07-2019,Shenzhen Index,399001.SZ,9125.46,9175.83,9104.76,9175.83,9175.83,70800
23-07-2019,MOEX Russia Index,IMOEX.ME,2686.98,2709.24,2683.39,2701.06,2701.06,-
23-07-2019,ALL ORDINARIES,AORD,6781.2,6818.1,6778.5,6812.5,6812.5,861786500
23-07-2019,NYSE AMEX COMPOSITE INDEX,XAX,2580.25,2580.25,2550.15,2562.96,2562.96,-
23-07-2019,SSE Composite Index,000001.SS,2886.9,2901.36,2883.05,2899.94,2899.94,125400
23-07-2019,S&P/TSX Composite index,GSPTSE,16582.5,16590,16530.2,16572.7,16572.7,148830300
23-07-2019,CAC 40,FCHI,5590.6,5638.66,5580.52,5618.16,5618.16,77856100
23-07-2019,Dow Jones Industrial Average,DJI,27231.86,27368.81,27204.58,27349.19,27349.19,248850000
23-07-2019,Euronext 100 Index,N100,1090.3,1099.07,1088.87,1095.66,1095.66,178719100
23-07-2019,IBOVESPA,BVSP,103949,104430,103518,103704,103704,4050300
23-07-2019,S&P BSE SENSEX,BSESN,38138.56,38217.81,37898.9,37982.74,37982.74,19300
23-07-2019,IDX COMPOSITE,JKSE,6443.71,6454.09,6396.67,6403.81,6403.81,129238000
23-07-2019,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
23-07-2019,CBOE Volatility Index,VIX,13.42,13.52,12.55,12.61,12.61,-
23-07-2019,S&P/NZX 50 INDEX GROSS,NZ50,10824.69,10874.37,10807.92,10867.25,10867.25,17448400
23-07-2019,IPC MEXICO,MXX,41210.01,41325.69,40727,40935.34,40935.34,199768300
23-07-2019,ESTX 50 PR.EUR,STOXX50E,3496.86,3544.34,3496.86,3532.87,3532.87,32058700
23-07-2019,TSEC weighted index,TWII,10963.86,10994.44,10932.53,10947.26,10947.26,2326900
23-07-2019,DAX PERFORMANCE-INDEX,GDAXI,12384.66,12531.16,12369.19,12490.74,12490.74,94402100
23-07-2019,MERVAL,MERV,38730,39254.4,38548.2,39203.9,39203.9,-
23-07-2019,BEL 20,BFX,3698.09,3730.72,3698.09,3723.58,3723.58,18967600
23-07-2019,Top 40 USD Net TRI Index,JN0U.JO,4013.41,4056.32,4010.86,4042.46,4042.46,-
23-07-2019,KOSPI Composite Index,KS11,2095.76,2106.39,2095.38,2101.45,2101.45,648100
23-07-2019,S&P 500,GSPC,2994.74,3005.9,2988.56,3005.47,3005.47,3333810000
23-07-2019,Russell 2000,RUT,1546.12,1555.2,1544.76,1554.96,1554.96,3333810000
23-07-2019,Cboe UK 100,BUK100P,751.26,759.9,751.26,756.95,756.95,-
23-07-2019,NYSE COMPOSITE,NYA,13109.9,13203.07,13109.9,13197.52,13197.52,3333810000
23-07-2019,HANG SENG INDEX,HSI,28392.04,28489.29,28313.79,28466.48,28466.48,950029300
22-07-2019,S&P/NZX 50 INDEX GROSS,NZ50,10753.15,10824.69,10734.92,10824.69,10824.69,22360900
22-07-2019,SSE Composite Index,000001.SS,2925.79,2927.16,2879.69,2886.97,2886.97,175300
22-07-2019,Top 40 USD Net TRI Index,JN0U.JO,4015.37,4038.07,3991.25,4028.1,4028.1,-
22-07-2019,Shenzhen Index,399001.SZ,9247.28,9254.65,9073.49,9122.64,9122.64,92900
22-07-2019,IBOVESPA,BVSP,103452,104278,103452,103949,103949,3464400
22-07-2019,S&P/ASX 200,AXJO,6700.3,6710.7,6673.2,6691.2,6691.2,521300
22-07-2019,ALL ORDINARIES,AORD,6786.2,6798.6,6763.8,6781.2,6781.2,747212200
22-07-2019,BEL 20,BFX,3661.04,3688.35,3655.85,3680.49,3680.49,16638300
22-07-2019,TSEC weighted index,TWII,10910.5,10949.76,10909.15,10944.53,10944.53,2145600
22-07-2019,ESTX 50 PR.EUR,STOXX50E,3478.77,3498.69,3476.43,3489.92,3489.92,28137700
22-07-2019,Russell 2000,RUT,1549.73,1554.29,1543.56,1544.78,1544.78,3016200000
22-07-2019,S&P/TSX Composite index,GSPTSE,16504.9,16530.3,16500.9,16518.9,16518.9,138546100
22-07-2019,S&P 500,GSPC,2981.93,2990.71,2976.65,2985.03,2985.03,3016200000
22-07-2019,Cboe UK 100,BUK100P,750.79,755.01,749.41,751.26,751.26,-
22-07-2019,CBOE Volatility Index,VIX,14.55,14.7,13.42,13.53,13.53,-
22-07-2019,NYSE COMPOSITE,NYA,13111.99,13139.08,13087.52,13109.77,13109.77,3016200000
22-07-2019,IPC MEXICO,MXX,41722.21,41768.54,41165,41209.32,41209.32,96897500
22-07-2019,S&P BSE SENSEX,BSESN,38333.52,38333.52,37890.32,38031.13,38031.13,23000
22-07-2019,Euronext 100 Index,N100,1081.95,1086.83,1081.23,1085.89,1085.89,141809000
22-07-2019,TA-125,TA125.TA,1467.02,1472.43,1467.02,1469.28,1469.28,32762500
22-07-2019,IDX COMPOSITE,JKSE,6461.41,6468.25,6420.35,6433.55,6433.55,125797900
22-07-2019,DAX PERFORMANCE-INDEX,GDAXI,12243.58,12346.02,12236.7,12289.4,12289.4,58508700
22-07-2019,Nikkei 225,N225,21394.75,21445.03,21317.85,21416.79,21416.79,46900000
22-07-2019,NASDAQ Composite,IXIC,8171.99,8218.42,8171.54,8204.14,8204.14,1860440000
22-07-2019,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
22-07-2019,HANG SENG INDEX,HSI,28612.28,28649.44,28303.55,28371.26,28371.26,1104886500
22-07-2019,Dow Jones Industrial Average,DJI,27174.18,27227.77,27088.9,27171.9,27171.9,216310000
22-07-2019,KOSPI Composite Index,KS11,2090.35,2099.34,2087.51,2093.34,2093.34,332600
22-07-2019,NYSE AMEX COMPOSITE INDEX,XAX,2570.77,2588.26,2569.17,2578.69,2578.69,-
22-07-2019,MERVAL,MERV,40161.6,40176.1,38730,38730,38730,-
22-07-2019,MOEX Russia Index,IMOEX.ME,2699.31,2705.07,2684.25,2684.25,2684.25,-
22-07-2019,CAC 40,FCHI,5550.3,5575.74,5545.61,5567.02,5567.02,58118200
21-07-2019,TA-125,TA125.TA,1459.79,1464.05,1456.87,1464.05,1464.05,16242300
19-07-2019,S&P BSE SENSEX,BSESN,39058.73,39058.73,38271.35,38337.01,38337.01,19200
19-07-2019,S&P/TSX Composite index,GSPTSE,16536.9,16573.7,16485.5,16485.9,16485.9,164302800
19-07-2019,IDX COMPOSITE,JKSE,6417.44,6456.54,6417.44,6456.54,6456.54,129678900
19-07-2019,KOSPI Composite Index,KS11,2080.21,2096.73,2076.51,2094.36,2094.36,394900
19-07-2019,SSE Composite Index,000001.SS,2909.68,2939.6,2909.68,2924.2,2924.2,145000
19-07-2019,S&P/NZX 50 INDEX GROSS,NZ50,10741.09,10783.18,10709.84,10753.15,10753.15,21432200
19-07-2019,IBOVESPA,BVSP,104716,104723,103388,103452,103452,3484400
19-07-2019,IPC MEXICO,MXX,41684.33,41960.55,41558.42,41606.54,41606.54,135676500
19-07-2019,Nikkei 225,N225,21146.5,21474.3,21121.9,21466.99,21466.99,57900000
19-07-2019,S&P 500,GSPC,3004.26,3006.02,2975.86,2976.61,2976.61,3285890000
19-07-2019,Russell 2000,RUT,1554.92,1561.56,1547.64,1547.9,1547.9,3285890000
19-07-2019,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
19-07-2019,HANG SENG INDEX,HSI,28585.15,28809.59,28551.2,28765.4,28765.4,1261012300
19-07-2019,S&P/ASX 200,AXJO,6649.1,6705.4,6646.6,6700.3,6700.3,491200
19-07-2019,CAC 40,FCHI,5580.99,5598,5534.25,5552.34,5552.34,65514600
